,DateTime,CO_ppm,OZONO_ppb,NO_ppb,NO2_ppb,NOX_ppb,Vel_Viento_ms,Dir_Viento_Grados,Temperatura_C,HR
2803,25,1.35945,1.085,36.881,25.405,62.285,0.8,317.0,12.8,85.9
2917,30,0.18277,17.453,2.976,3.097,6.073,3.0,140.0,21.1,41.74
2918,30,0.1915,16.412,3.557,4.32,7.877,2.8,131.0,19.9,42.85
2919,30,0.27613,14.49,4.246,6.369,10.615,2.7,126.0,18.3,47.04
2920,30,0.32,12.815,4.887,8.257,13.145,2.8,125.0,17.5,49.23
2921,30,0.3598,9.401,3.845,9.959,13.804,1.7,134.0,15.4,56.94
2922,30,0.47541,4.729,5.36,14.137,19.497,1.2,146.0,14.0,60.09
2923,30,1.01089,1.546,28.141,15.92,44.06,0.2,22.0,11.6,69.35
2924,30,0.39846,5.937,4.334,12.261,16.594,1.2,182.0,12.5,65.23
2925,30,0.96928,1.061,33.614,16.556,50.17,0.7,320.0,10.6,71.06
2926,30,1.65656,0.286,72.048,17.886,89.934,0.3,3.0,9.4,81.89
2927,30,1.85863,0.304,89.646,14.899,104.545,0.3,299.0,8.4,84.33
2928,1,1.78973,0.434,88.481,13.438,101.92,0.6,279.0,7.7,85.29
2929,1,1.35869,0.494,70.615,12.08,82.695,0.3,277.0,7.4,86.18
2930,1,1.07817,0.353,65.201,11.499,76.7,0.2,283.0,7.1,86.8
2931,1,0.81567,0.0,53.126,10.924,64.049,0.3,282.0,6.6,87.22
2932,1,0.77571,0.312,54.299,9.44,63.74,0.3,318.0,6.3,87.67
2933,1,0.82925,0.504,75.205,9.416,84.622,0.3,292.0,6.0,87.89
2934,1,1.50427,0.794,125.173,11.854,137.027,0.6,351.0,8.0,87.95
2935,1,1.50354,3.628,76.046,25.773,101.819,0.4,350.0,14.3,78.75
2936,1,1.14307,13.734,32.347,32.608,64.955,0.5,33.0,19.6,43.0
2937,1,0.81152,21.055,20.063,23.696,43.76,1.2,68.0,20.5,40.92
2938,1,0.35777,32.151,5.613,10.158,15.771,0.9,339.0,23.1,34.53
2939,1,0.38351,43.198,3.684,10.934,14.618,0.6,301.0,24.5,31.4
2940,1,0.45779,50.142,3.161,14.27,17.431,1.0,277.0,23.2,34.04
2941,1,0.40244,49.275,2.63,12.646,15.275,4.1,289.0,21.4,50.9
2942,1,0.35071,51.668,2.332,10.504,12.836,4.0,278.0,21.1,52.78
2943,1,0.44929,32.564,1.595,16.224,17.819,2.5,326.0,15.1,78.33
2944,1,0.6257,24.699,2.345,22.91,25.255,0.9,286.0,14.4,82.2
2945,1,1.0881,6.988,6.487,33.691,40.178,1.1,282.0,13.2,83.91
2946,1,1.36597,2.921,13.566,36.759,50.325,1.8,300.0,12.7,84.47
2947,1,1.19532,1.985,13.521,34.092,47.613,1.2,307.0,12.8,84.7
2948,1,1.00885,0.169,8.006,28.836,36.843,0.1,179.0,11.9,85.17
2949,1,1.49721,0.289,37.809,28.686,66.496,0.2,229.0,11.4,86.0
2950,1,2.09147,0.433,74.895,23.991,98.886,0.3,325.0,10.6,86.85
2951,1,1.63051,0.122,72.204,20.196,92.399,0.7,8.0,11.0,87.19
2952,2,0.84368,0.0,41.351,17.752,59.104,0.2,276.0,10.5,87.09
2953,2,0.77347,0.135,36.944,14.965,51.908,0.1,340.0,9.6,87.05
2954,2,0.62543,0.0,19.713,15.281,34.994,0.3,275.0,8.5,87.27
2955,2,0.86814,0.135,44.865,13.169,58.034,0.3,314.0,8.2,88.03
2956,2,0.93391,0.433,54.628,11.781,66.408,0.1,345.0,8.0,88.31
2957,2,1.2724,0.54,99.604,11.991,111.596,0.5,319.0,7.7,88.6
2958,2,1.57424,0.395,112.128,13.651,125.778,0.4,313.0,8.8,88.67
2959,2,1.56941,1.954,80.114,22.035,102.149,0.5,353.0,12.6,86.48
2960,2,2.12751,6.539,66.721,37.306,104.027,1.3,13.0,17.3,76.98
2961,2,0.51616,15.931,12.186,16.957,29.143,1.5,107.0,21.1,45.76
2962,2,0.17643,19.492,2.822,4.73,7.552,3.1,105.0,20.3,43.67
